repository,degree_centrality,pagerank_score,hub_score,authority_score,id,stars,language,source_edge_count,target_edge_count,total_edge_count
slimtoolkit/slim,0.21791631564167369,0.0004351923618704552,0.0003544900663488994,0.0003544900663488997,slimtoolkit/slim,23168,go,118,658,776
fastapi/fastapi,0.2316764953664701,0.0004341684977071598,0.0006304864802429537,0.0006304864802429537,fastapi/fastapi,97759,python,472,353,825
hitsz-ids/synthetic-data-generator,0.2401010951979781,0.00043336139247878065,0.0006468772321222802,0.0006468772321222795,hitsz-ids/synthetic-data-generator,2417,python,401,454,855
vietnam-devs/coolstore-microservices,0.2122999157540017,0.0004331351546817521,0.0003192539004256257,0.0003192539004256258,vietnam-devs/coolstore-microservices,2525,c#,39,717,756
pypyr/pypyr,0.2339230553215389,0.000432900355810301,0.0006495228463067584,0.0006495228463067596,pypyr/pypyr,643,python,182,651,833
clidey/whodb,0.2151081156978377,0.0004326350078721059,0.0003528065845129856,0.00035280658451298526,clidey/whodb,4759,go,524,242,766
prest/prest,0.2151081156978377,0.0004318155405509337,0.0003517559940986976,0.0003517559940986972,prest/prest,4547,go,193,573,766
jeeliz/jeelizWeboji,0.2187587756248245,0.0004315381504631543,0.00046916342331034493,0.00046916342331034477,jeeliz/jeelizWeboji,1095,javascript,351,428,779
hunvreus/devpush,0.2316764953664701,0.0004313994961036514,0.0006397542725187157,0.0006397542725187158,hunvreus/devpush,4641,python,416,409,825
neon-mmd/websurfx,0.2134231957315361,0.0004311522296523412,0.00036204624784831363,0.0003620462478483143,neon-mmd/websurfx,1089,rust,258,502,760
GopeedLab/gopeed,0.1962931760741365,0.00043087629687671674,0.00020544171523989173,0.00020544171523989146,GopeedLab/gopeed,24198,go,637,62,699
dalinvip/Awesome-ChatGPT,0.2330805953383881,0.0004306653837045207,0.0005784604352602446,0.0005784604352602443,dalinvip/Awesome-ChatGPT,4190,unknown,507,323,830
datafold/data-diff,0.2356079752878405,0.0004304585823417048,0.0006768400486960221,0.000676840048696022,datafold/data-diff,2988,python,539,300,839
gofr-dev/gofr,0.2117382757652345,0.0004303572887277604,0.0003359222433758581,0.00033592224337585793,gofr-dev/gofr,21580,go,410,344,754
tracel-ai/burn,0.2316764953664701,0.0004300701643036134,0.0005905516210072256,0.0005905516210072255,tracel-ai/burn,14964,rust,61,764,825
bee-san/RustScan,0.2131423757371525,0.000429880737889397,0.00035649439988486264,0.0003564943998848632,bee-san/RustScan,19692,rust,552,207,759
TheAlgorithms/C,0.2327997753440045,0.0004298681040645117,0.0006046803344651387,0.0006046803344651382,TheAlgorithms/C,21969,c,682,147,829
PrefectHQ/prefect,0.2358887952822241,0.00042974883770283633,0.0006838271429009786,0.0006838271429009793,PrefectHQ/prefect,22275,python,718,122,840
budtmo/docker-android,0.20415613591687728,0.00042933373300861334,0.00027596750818307733,0.0002759675081830776,budtmo/docker-android,14831,python,487,240,727
strasdat/Sophus,0.22493681550126368,0.0004293324799706157,0.0006435740730091723,0.0006435740730091724,strasdat/Sophus,2407,c++,71,730,801
pydantic/logfire,0.2389778152204437,0.0004290353223311663,0.0007162014091271398,0.0007162014091271401,pydantic/logfire,4201,python,196,655,851
databasus/databasus,0.21286155574276888,0.00042842224674393396,0.0003324204094538164,0.0003324204094538163,databasus/databasus,6615,go,512,246,758
microsoft/ML-For-Beginners,0.2451558550968829,0.00042838638010485574,0.0007914835060974338,0.000791483506097434,microsoft/ML-For-Beginners,85538,jupyter notebook,292,581,873
kuraydev/react-native-bouncy-checkbox,0.20078629598427408,0.0004280677940843391,0.0002369403602227606,0.00023694036022276087,kuraydev/react-native-bouncy-checkbox,876,typescript,305,410,715
Lissy93/personal-security-checklist,0.2083684358326313,0.0004277368635155937,0.0003332864585020687,0.000333286458502069,Lissy93/personal-security-checklist,21290,typescript,647,95,742
goss-org/goss,0.2075259758494805,0.0004276353042434275,0.00029370628481539324,0.0002937062848153933,goss-org/goss,5889,go,386,353,739
AMAI-GmbH/AI-Expert-Roadmap,0.2406627351867453,0.00042761338960309433,0.0006832985555413253,0.0006832985555413241,AMAI-GmbH/AI-Expert-Roadmap,30942,javascript,851,6,857
MemPalace/mempalace,0.2406627351867453,0.00042744411806516596,0.0007264125993408641,0.000726412599340865,MemPalace/mempalace,50306,python,760,97,857
RunaCapital/awesome-oss-alternatives,0.2302723953945521,0.00042726849714826956,0.0006387866106186498,0.0006387866106186496,RunaCapital/awesome-oss-alternatives,19052,python,687,133,820
deeppavlov/DeepPavlov,0.2389778152204437,0.0004264187478065047,0.0006719175203395658,0.0006719175203395651,deeppavlov/DeepPavlov,6976,python,504,347,851
giampaolo/psutil,0.2277450154450997,0.000426201514315732,0.0006208600809904453,0.0006208600809904452,giampaolo/psutil,11152,python,440,371,811
DioxusLabs/dioxus,0.19938219601235607,0.0004259806761343087,0.00023888433228800494,0.00023888433228800508,DioxusLabs/dioxus,35858,rust,657,53,710
Pradumnasaraf/DevOps,0.2058410558831789,0.00042588479249197863,0.0002951311151626069,0.000295131115162607,Pradumnasaraf/DevOps,3191,javascript,643,90,733
dyad-sh/dyad,0.21903959561920808,0.0004256613230641279,0.00042955722430931337,0.0004295572243093139,dyad-sh/dyad,20195,typescript,452,328,780
metarank/metarank,0.2350463352990733,0.00042501349182745655,0.0006300383953478691,0.000630038395347869,metarank/metarank,2417,scala,282,555,837
sinaptik-ai/pandas-ai,0.2226902555461949,0.00042472351314125,0.0005105629419304589,0.0005105629419304586,sinaptik-ai/pandas-ai,23495,python,107,686,793
harry0703/MoneyPrinterTurbo,0.2375737152485257,0.00042460767472149593,0.0007138868696826717,0.0007138868696826723,harry0703/MoneyPrinterTurbo,56552,python,422,424,846
Infisical/infisical,0.20696433586071328,0.00042433391454993794,0.0002981937596976402,0.0002981937596976404,Infisical/infisical,26333,typescript,670,67,737
CorentinJ/Real-Time-Voice-Cloning,0.2423476551530469,0.0004242654522233263,0.0007616445539712425,0.0007616445539712426,CorentinJ/Real-Time-Voice-Cloning,59649,python,829,34,863
huggingface/peft,0.2384161752316765,0.00042421191986001224,0.0007138717530866879,0.000713871753086688,huggingface/peft,21018,python,411,438,849
premAI-io/state-of-open-source-ai,0.2252176354956473,0.00042404098433419557,0.0005097229276209594,0.0005097229276209594,premAI-io/state-of-open-source-ai,1625,tex,189,613,802
screenpipe/screenpipe,0.2358887952822241,0.0004237770192753762,0.0006490008837128123,0.0006490008837128117,screenpipe/screenpipe,18447,rust,120,720,840
dotansimha/graphql-code-generator,0.19994383600112328,0.000423681511664509,0.0002492378687725354,0.0002492378687725356,dotansimha/graphql-code-generator,11238,typescript,440,272,712
swagger-api/swagger-js,0.2125807357483853,0.0004234400517392658,0.00035702849182502554,0.0003570284918250252,swagger-api/swagger-js,2691,javascript,99,658,757
PCrnjak/PAROL6-Desktop-robot-arm,0.2294299354114013,0.000423315258203587,0.0006935653931273854,0.0006935653931273851,PCrnjak/PAROL6-Desktop-robot-arm,2796,html,692,125,817
axa-group/nlp.js,0.2187587756248245,0.0004230284439345677,0.0004275418653627711,0.00042754186536277057,axa-group/nlp.js,6563,javascript,571,208,779
foss42/apidash,0.20162875596742488,0.00042271058995427014,0.0003068238487506548,0.00030682384875065457,foss42/apidash,2805,dart,399,319,718
bytebot-ai/bytebot,0.2201628755967425,0.00042263179427089225,0.00045155309872009383,0.0004515530987200942,bytebot-ai/bytebot,10968,typescript,514,270,784
MorvanZhou/tutorials,0.2434709351305813,0.000422232533661868,0.0007950668483987322,0.0007950668483987325,MorvanZhou/tutorials,12908,python,773,94,867
falconry/falcon,0.22493681550126368,0.0004222087856866644,0.0006146784359092305,0.0006146784359092303,falconry/falcon,9798,python,457,344,801
WerWolv/ImHex,0.2021903959561921,0.00042171795392243985,0.000314486278827273,0.0003144862788272731,WerWolv/ImHex,53354,c++,563,157,720
higgsfield-ai/higgsfield,0.2358887952822241,0.0004215120524153445,0.0006516855251421047,0.0006516855251421041,higgsfield-ai/higgsfield,3637,jupyter notebook,403,437,840
ramitsurana/awesome-kubernetes,0.22746419545071608,0.00042130331393417834,0.0005781282652647232,0.0005781282652647236,ramitsurana/awesome-kubernetes,15905,shell,155,655,810
go-kratos/kratos,0.2106149957877001,0.00042035355021127584,0.00038279128383289783,0.0003827912838328984,go-kratos/kratos,25651,go,408,342,750
yandexdataschool/Practical_RL,0.22830665543386688,0.00042004964157698954,0.0005617538910369962,0.0005617538910369952,yandexdataschool/Practical_RL,6488,jupyter notebook,12,801,813
apex/up,0.1996630160067397,0.0004199733917567536,0.0002715565189214002,0.0002715565189214003,apex/up,8806,go,564,147,711
Comfy-Org/ComfyUI,0.2384161752316765,0.0004196876960627052,0.0007426923985952126,0.0007426923985952129,Comfy-Org/ComfyUI,110573,python,813,36,849
rasbt/python-machine-learning-book,0.2420668351586633,0.00041963312565456204,0.0007927052621527354,0.0007927052621527357,rasbt/python-machine-learning-book,12611,jupyter notebook,161,701,862
onnx/onnx,0.2358887952822241,0.00041960806382533957,0.0006665913296813898,0.0006665913296813891,onnx/onnx,20733,python,211,629,840
openreplay/openreplay,0.20275203594495927,0.00041950478471649834,0.0002808999333917624,0.0002808999333917622,openreplay/openreplay,11990,typescript,204,518,722
ConsenSys-archive/truffle,0.20275203594495927,0.00041943318288925277,0.0003272878500390218,0.0003272878500390215,ConsenSys-archive/truffle,13953,typescript,686,36,722
nltk/nltk,0.2412243751755125,0.0004193832410241488,0.000789571295028013,0.0007895712950280139,nltk/nltk,14601,python,241,618,859
aquasecurity/tfsec,0.2066835158663297,0.00041937524388159633,0.0003337080005819128,0.00033370800058191293,aquasecurity/tfsec,6990,go,555,181,736
grafana/grafana,0.2075259758494805,0.0004193109056125167,0.0003489960535726842,0.0003489960535726839,grafana/grafana,73497,typescript,371,368,739
scikit-learn-contrib/imbalanced-learn,0.2409435551811289,0.0004192165880794001,0.0007871602087109577,0.0007871602087109578,scikit-learn-contrib/imbalanced-learn,7101,python,131,727,858
scikit-learn/scikit-learn,0.2409435551811289,0.0004192165880794001,0.0007871602087109577,0.0007871602087109578,scikit-learn/scikit-learn,65947,python,130,728,858
kelvins/awesome-mlops,0.2311148553777029,0.00041889996704517086,0.0006393275972854525,0.0006393275972854531,kelvins/awesome-mlops,5118,python,344,479,823
hanleyweng/Gesture-Recognition-101-CoreML-ARKit,0.21370401572591968,0.0004186744203534065,0.000516588837559315,0.0005165888375593153,hanleyweng/Gesture-Recognition-101-CoreML-ARKit,345,swift,361,400,761
lilohuang/PyTurboJPEG,0.21707385565852289,0.0004185006482637823,0.0006048948352141743,0.0006048948352141741,lilohuang/PyTurboJPEG,301,python,304,469,773
rustdesk/rustdesk,0.18758775624824486,0.00041846785822639046,0.00019949371547835817,0.0001994937154783583,rustdesk/rustdesk,113139,rust,122,546,668
openfoodfacts/smooth-app,0.19488907610221848,0.00041772146624952447,0.00026167404937395045,0.0002616740493739503,openfoodfacts/smooth-app,1303,dart,187,507,694
aws-amplify/amplify-cli,0.19095759618084807,0.0004175981891407206,0.0002502664467217107,0.00025026644672171053,aws-amplify/amplify-cli,2876,typescript,509,171,680
jopohl/urh,0.2176354956472901,0.00041744106914542463,0.0006002102020348142,0.0006002102020348144,jopohl/urh,12382,python,325,450,775
dair-ai/ML-YouTube-Courses,0.2350463352990733,0.0004168269171484507,0.0006754910194992811,0.0006754910194992799,dair-ai/ML-YouTube-Courses,17183,unknown,519,318,837
ultralytics/yolov5,0.2252176354956473,0.00041634923297788063,0.0005812291191866852,0.0005812291191866851,ultralytics/yolov5,57313,python,43,759,802
zotroneneis/machine_learning_basics,0.2392586352148273,0.00041558525938295885,0.0007861760959902181,0.000786176095990218,zotroneneis/machine_learning_basics,4416,jupyter notebook,2,850,852
microsoft/AI-For-Beginners,0.2330805953383881,0.00041546262626177764,0.000661394072056433,0.0006613940720564323,microsoft/AI-For-Beginners,47063,jupyter notebook,277,553,830
0Chencc/CTFCrackTools,0.21903959561920808,0.00041534534616649745,0.0006083370349539601,0.0006083370349539603,0Chencc/CTFCrackTools,2110,rust,780,0,780
clips/pattern,0.2384161752316765,0.0004150321515588322,0.0007836348084547299,0.0007836348084547302,clips/pattern,8860,python,568,281,849
Unstructured-IO/unstructured,0.2319573153608537,0.00041501842551604565,0.0006470636114020281,0.0006470636114020278,Unstructured-IO/unstructured,14592,html,640,186,826
sxyazi/yazi,0.19432743611345127,0.0004145956067720562,0.0002526023893657628,0.0002526023893657629,sxyazi/yazi,37202,rust,92,600,692
ml5js/ml5-library,0.22914911541701768,0.0004145644570289973,0.0006080161681495851,0.0006080161681495844,ml5js/ml5-library,6585,javascript,273,543,816
pshenok/server-survival,0.20162875596742488,0.0004141887951217588,0.00030691583857746533,0.0003069158385774653,pshenok/server-survival,5635,javascript,173,545,718
Jack-Cherish/PythonPark,0.2364504352709913,0.00041370261763246433,0.0007524336751991069,0.0007524336751991069,Jack-Cherish/PythonPark,11408,python,774,68,842
HunxByts/GhostTrack,0.2184779556304409,0.00041303804591326626,0.0006061196336642053,0.0006061196336642059,HunxByts/GhostTrack,11185,python,704,74,778
dair-ai/ML-Course-Notes,0.2327997753440045,0.00041278684974954395,0.0006724159308550348,0.000672415930855034,dair-ai/ML-Course-Notes,6448,unknown,517,312,829
influxdata/influxdb,0.19853973602920527,0.00041273068657160896,0.00027818426821523144,0.0002781842682152315,influxdata/influxdb,31472,rust,344,363,707
imarvinle/awesome-cs-books,0.2210053355798933,0.0004125265143733942,0.0006120526725568865,0.000612052672556887,imarvinle/awesome-cs-books,18306,unknown,384,403,787
localstack/localstack,0.22072451558550968,0.000412342281195359,0.0006201163975010574,0.0006201163975010583,localstack/localstack,64885,python,302,484,786
wkentaro/labelme,0.2353271552934569,0.0004123289162196845,0.0007506327244572646,0.0007506327244572644,wkentaro/labelme,15805,python,26,812,838
slackapi/bolt-python,0.2243751755124965,0.00041223414633493086,0.0006445266136962037,0.0006445266136962044,slackapi/bolt-python,1296,python,112,687,799
tox-dev/tox,0.2204436955911261,0.00041195926938217677,0.0006166784610169996,0.000616678461017,tox-dev/tox,3916,python,55,730,785
aden-hive/hive,0.22662173546756528,0.00041191694721759057,0.0006562127857261635,0.0006562127857261642,aden-hive/hive,10175,python,626,181,807
firmai/industry-machine-learning,0.2372928952541421,0.0004119135500350294,0.0007831423111140622,0.0007831423111140618,firmai/industry-machine-learning,7463,jupyter notebook,469,376,845
aurelio-labs/semantic-router,0.2280258354394833,0.00041189543070745257,0.0006366264200144755,0.0006366264200144746,aurelio-labs/semantic-router,3465,python,559,253,812
jeeliz/jeelizFaceFilter,0.20780679584386408,0.0004116150726152489,0.0004467191574689292,0.00044671915746892873,jeeliz/jeelizFaceFilter,2898,javascript,331,409,740
alan-ai/alan-sdk-web,0.2269025554619489,0.0004109254030587209,0.0006286286625737958,0.0006286286625737956,alan-ai/alan-sdk-web,2436,unknown,596,212,808
lutzroeder/netron,0.2305532153889357,0.00041044037857531436,0.000657571716129083,0.0006575717161290822,lutzroeder/netron,32819,javascript,290,531,821
mozilla/TTS,0.2344846953103061,0.00041016162109204464,0.0007489619995759769,0.0007489619995759768,mozilla/TTS,10137,jupyter notebook,259,576,835
owainlewis/awesome-artificial-intelligence,0.2294299354114013,0.00041014132024950876,0.0006511211427481476,0.0006511211427481469,owainlewis/awesome-artificial-intelligence,13559,unknown,190,627,817
yobulkdev/yobulkdev,0.2030328559393429,0.0004099876992028413,0.000326181847417634,0.000326181847417634,yobulkdev/yobulkdev,912,javascript,2,721,723
alteryx/featuretools,0.2361696152766077,0.00040967866107535143,0.000782539490003614,0.0007825394900036142,alteryx/featuretools,7631,python,643,198,841
guillevc/yubal,0.22325189553496208,0.0004091492233706676,0.0006408464084923758,0.0006408464084923772,guillevc/yubal,1198,python,400,395,795
dusty-nv/jetson-inference,0.21117663577646728,0.00040901809565309,0.0005504615082648753,0.0005504615082648753,dusty-nv/jetson-inference,8826,c++,429,323,752
coqui-ai/TTS,0.2339230553215389,0.0004089522000678113,0.0007485860065871674,0.0007485860065871674,coqui-ai/TTS,45195,python,553,280,833
goldbergyoni/nodejs-testing-best-practices,0.1937657961246841,0.000408663863420899,0.0002538915449977935,0.00025389154499779354,goldbergyoni/nodejs-testing-best-practices,4347,javascript,384,306,690
eugeneyan/applied-ml,0.2235327155293457,0.00040862415587274414,0.000611207233894498,0.0006112072338944974,eugeneyan/applied-ml,28790,unknown,449,347,796
